fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,good_quality,cluster,free_to_total_SO2,total_acidity,alcohol_acidity_ratio,PC1_score,PC2_score
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,0,0,0.5333333333333333,7.45,16.0,-1.8109965963460086,-0.7468253842847745
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,5,0,0,0.41509433962264153,7.04,21.136363636363637,-0.9263413324148161,0.6810449224991638
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,6,0,1,0.38461538461538464,9.98,27.63157894736842,1.3165414656735883,-1.7706990403923162
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,0,1,0.6666666666666666,10.53,31.515151515151516,1.3739636155312365,-1.8250411803002728
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,6,0,1,0.6896551724137931,9.07,41.851851851851855,0.39950494948420234,-1.253095600561167
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,0,0,0.12658227848101267,8.47,16.666666666666668,0.09458120636909503,0.5519193282061317
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,6,0,1,0.581081081081081,8.54,35.29411764705882,-0.050895090503900335,0.2917661949061276
8.2,0.4,0.31,1.9,0.0819999999999999,8.0,24.0,0.996,3.24,0.69,10.6,6,0,1,0.3333333333333333,8.6,26.499999999999996,0.21101328388962592,-1.286712037483998
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,0,1,0.5,9.39,27.94871794871795,0.45824703623061747,-0.6558601439358152
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,0,1,0.38636363636363635,11.22,35.9375,1.961574501196003,-1.0407759204734155
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,6,0,0,0.3707865168539326,8.629999999999999,18.11320754716981,-0.29528226299703997,1.9212832106497617
10.5,0.36,0.47,2.2,0.074,9.0,23.0,0.99638,3.23,0.76,12.0,6,0,1,0.391304347826087,10.86,33.333333333333336,1.3351859401313948,-2.055528908386144
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,0,1,0.4,12.99,26.410256410256412,3.30839589763919,-1.2328652727466909
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,0,1,0.23376623376623376,9.66,20.434782608695652,1.1660461142525138,1.256876363177496
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,0,0,0.5869565217391305,8.08,15.862068965517242,-0.24761065610157643,1.5256140434019634
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,0,1,0.38095238095238093,9.58,16.551724137931036,0.5806808257889526,-0.422162380403281
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,1,0,0.20454545454545456,5.52,32.38095238095238,-4.001528571834399,-1.0056282711362714
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,0,0,0.2878787878787879,8.03,22.093023255813954,-0.1975503928373519,0.6680137086470133
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,0,1,0.25862068965517243,7.88,65.55555555555556,-0.18248805507609794,-1.2168992842170492
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,0,0,0.5333333333333333,8.615,13.25153374233129,-1.6180811999937719,2.784142704580923
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,4,0,1,0.3888888888888889,10.43,40.434782608695656,0.9615121176708551,-0.6657040002834503
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,0,0,0.6111111111111112,7.85,17.066666666666666,-3.1936050591568117,-1.5797326474610345
6.0,0.33,0.32,12.9,0.054,6.0,113.0,0.99572,3.3,0.56,11.5,4,0,0,0.05309734513274336,6.33,34.848484848484844,0.26431283356719937,1.7123660149109812
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,0,0,0.4117647058823529,8.35,17.09090909090909,-0.7841398482152401,-0.48864227245811265
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,0,0,0.5,8.83,13.150684931506849,-1.1506748191536187,0.4567818541611177
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,0,0,0.55,7.17,17.611940298507463,-2.3902739858730615,-0.6297388127141575
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,0,0,0.6,8.11,15.245901639344265,-0.6938821680956859,1.5515277303995731
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,5,0,1,0.4307692307692308,10.17,26.486486486486488,1.3735222210517395,0.7766851729732701
9.0,0.4,0.41,2.0,0.0579999999999999,15.0,40.0,0.99414,3.22,0.6,12.2,6,0,1,0.375,9.4,30.499999999999996,-0.06039235196156943,-1.6409390925207374
8.3,0.56,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,5,0,0,0.11627906976744186,8.860000000000001,16.96428571428571,0.05555160802398388,0.9943555061022463
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,6,0,0,0.45,6.19,35.51724137931035,0.46150345238000245,6.523977752768032
7.4,0.55,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,0,0,0.4411764705882353,7.95,19.09090909090909,-1.1125662829381129,-0.3029753893438261
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,0,0,0.3125,8.14,13.513513513513514,-1.1219789597932561,0.37034883957686626
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,6,0,0,0.6111111111111112,7.3100000000000005,27.073170731707318,-0.7950474299935968,-0.5988823211516716
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,0,0,0.6486486486486487,7.699999999999999,18.166666666666668,-1.8518358736186242,0.20638621660867523
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,0,0,0.45,8.08,16.896551724137932,-0.7289477903049187,1.1261343459524087
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,0,0,0.42857142857142855,7.819999999999999,13.611111111111112,-1.706805900687123,-0.29625834325077877
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,0,0,0.46153846153846156,8.56,14.393939393939393,-1.594271051052556,-0.5574721187429584
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,0,0,0.5714285714285714,8.5,15.571428571428573,-1.345268998048214,0.08679187780581485
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,5,0,0,0.5652173913043478,6.739999999999999,17.1875,-2.9617648665899643,0.39001174581414827
7.5,0.59,0.22,1.8,0.0819999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,5,0,0,0.7166666666666667,8.09,15.59322033898305,-0.5491745572187506,1.9194039668451113
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,0,0,0.17391304347826086,7.58,18.965517241379313,-0.2789129729471154,0.4667615997205082
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,0,0,0.45454545454545453,7.4399999999999995,17.65625,-1.8439761378359747,-0.15493033321615204
8.6,0.635,0.68,1.8,0.4029999999999999,19.0,56.0,0.99632,3.02,1.15,9.3,5,0,1,0.3392857142857143,9.235,14.645669291338583,3.798505541179299,1.0466491609688928
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,0,0,0.7083333333333334,7.32,10.980392156862743,-3.486522129908561,0.10538703554618403
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,0,1,0.5151515151515151,10.25,21.77777777777778,1.2493387857311578,1.2218591534471197
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,4,0,0,0.5,8.979999999999999,12.307692307692307,-1.1924030730001907,0.555558693695117
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,0,0,0.5098039215686274,8.87,31.891891891891895,-0.522334133092872,-0.7024200038948387
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,0,0,0.4444444444444444,7.7700000000000005,18.070175438596493,-1.451769898905019,0.006509923191987611
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,0,1,0.6842105263157895,10.83,26.511627906976745,1.777242564524257,-1.69879943261774
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,0,0,0.4117647058823529,7.3100000000000005,23.170731707317074,-0.7705519603381137,0.4671829270825413
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,8,1,0,0.3218390804597701,5.99,28.571428571428573,-3.490498475329508,-0.7514359636923278
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,0,0,0.43333333333333335,5.38,36.8421052631579,-4.228572895829764,-1.4281208666263254
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,0,0,0.375,7.74,26.59090909090909,-1.7400786783307405,-0.4238912401081187
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,0,0,0.5681818181818182,6.36,24.34782608695652,-2.7781407781697975,-0.07006114679062361
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,0,0,0.7727272727272727,8.08,16.03448275862069,-0.6065985227255805,1.167150375694931
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,0,0,0.4722222222222222,8.379999999999999,19.310344827586206,-1.0984093240209274,-0.47881915597540414
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,0,0,0.16049382716049382,8.715,13.286713286713287,-0.3260242140163479,1.1210644279094142
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,0,1,0.3,8.9,30.0,0.2730312285073392,-1.6962288223451467
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,0,0,0.3,7.6899999999999995,14.057971014492754,-1.3764848974292068,-0.5171744541628529
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,1,1,0.3333333333333333,10.100000000000001,38.333333333333336,0.6273588262975518,-2.6426707025251535
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,0,0,0.5185185185185185,7.56,22.608695652173914,-0.977022121580551,0.49078175688414005
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,0,0,0.4090909090909091,8.665000000000001,14.248366013071896,-1.3352644306313293,-0.5158874171469523
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,0,0,0.2463768115942029,9.33,16.19047619047619,0.32686617973933996,0.7827189710324214
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,0,0,0.5,7.42,25.952380952380953,-1.365246082559622,-0.566167668459166
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,0,1,0.425531914893617,11.67,28.37837837837838,1.9629972975378334,-0.4523970772980125
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,6,0,0,0.5483870967741935,7.26,77.5,-0.7903532510309549,-2.0079833718944227
8.0,0.6,0.08,2.6,0.0559999999999999,3.0,7.0,0.99286,3.22,0.37,13.0,5,0,0,0.42857142857142855,8.6,21.666666666666668,-2.033805091279247,-2.4526681504470518
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,0,1,0.18181818181818182,7.6,17.0,1.0889995860472423,1.9771923522867276
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,0,0,0.5,8.34,14.864864864864865,-1.7656073266285246,-0.9583548760671903
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,0,0,0.4166666666666667,8.834999999999999,17.165354330708663,-0.6196376825442528,0.6187347090813823
5.9,0.395,0.13,2.4,0.0559999999999999,14.0,28.0,0.99362,3.62,0.67,12.4,6,0,0,0.5,6.295,31.39240506329114,-2.7371935818987487,-1.5738133642515415
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,4,0,0,0.5,8.255,12.847682119205297,-1.5137744871247667,-0.26915131887894317
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,0,0,0.6580645161290323,7.2299999999999995,15.079365079365079,-1.2278162244033344,3.328875070280369
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,0,0,0.5172413793103449,7.73,22.830188679245282,-1.8862853158972979,-1.3473307949509088
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,0,0,0.6111111111111112,6.3,20.333333333333332,-3.453109835957618,-1.7288416600053522
7.6,1.58,0.0,2.1,0.1369999999999999,5.0,9.0,0.99476,3.5,0.4,10.9,3,0,0,0.5555555555555556,9.18,6.89873417721519,-3.4490483662104365,0.3880407450364333
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,0,0,0.5357142857142857,5.845000000000001,19.37984496124031,-3.876225818220151,-0.8936601155091671
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,0,0,0.3508771929824561,7.5600000000000005,13.604651162790697,-2.3636197942117323,0.495747692044634
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,0,1,0.26666666666666666,9.469999999999999,30.27027027027027,0.34022733594411353,-2.049329763469421
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,5,0,1,0.4117647058823529,8.28,39.99999999999999,-0.05239288353216773,-0.17246765226566602
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,0,0,0.3088235294117647,8.39,11.645569620253163,-0.5988232148937249,1.4397389600437025
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,0,0,0.2727272727272727,8.11,16.065573770491806,-0.6777361819290634,1.346011621553353
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,0,0,0.24175824175824176,10.389999999999999,14.637681159420291,0.6082269512145054,1.4561869112909003
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,4,0,0,0.5172413793103449,7.4799999999999995,16.323529411764703,-1.8900246174002926,-0.07753900992139481
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,0,0,0.42857142857142855,7.62,14.838709677419354,-1.0861685754661654,1.3255847076260516
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,0,0,0.4444444444444444,7.01,25.098039215686274,-2.0556604428968717,-1.6594197738404128
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,0,0,0.34146341463414637,9.18,8.898305084745763,-1.8340695633634283,0.6000307081479516
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,6,0,0,0.3076923076923077,7.36,28.055555555555557,-0.9463799179061094,0.371451460794377
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,0,0,0.34782608695652173,7.36,28.055555555555557,-0.9598610666693751,0.6550977648804025
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,0,0,0.18681318681318682,8.13,15.555555555555557,-0.411709483522322,1.1089732296773287
5.4,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,0,0,0.34782608695652173,6.140000000000001,16.89189189189189,-5.269755053908545,-0.8935839098549768
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,6,0,1,0.24390243902439024,10.34,27.045454545454547,1.1815472407996908,-1.424520040706381
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,6,0,1,0.28125,9.86,11.973684210526315,4.495333446093246,1.3437515769462431
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,5,0,1,0.13636363636363635,10.36,15.303030303030301,0.9070053669852108,0.8801146949423343
5.0,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,0,0,0.34782608695652173,5.74,16.89189189189189,-5.381555988887208,-0.8679622858328566
9.1,0.34,0.42,1.8,0.0579999999999999,9.0,18.0,0.99392,3.18,0.55,11.4,5,0,1,0.5,9.44,33.529411764705884,0.1217131048379498,-2.168882962230882
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,1,1,0.38181818181818183,9.459999999999999,30.555555555555557,0.7025622464162928,-0.6926172474013222
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,0,0,0.5294117647058824,7.16,23.043478260869563,-1.319082466401139,-0.5465775653487343
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,0,0,0.34210526315789475,7.02,17.884615384615387,-1.4387970270322614,0.08659077348594521
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,0,0,0.18681318681318682,8.0,16.333333333333336,-0.5294892152724228,1.102442819376469
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,0,0,0.4626865671641791,8.67,10.57471264367816,-0.4411302272007015,2.4397280495850735
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,0,0,0.24,8.790000000000001,24.87179487179487,-0.15519561059989734,-0.8892278092837183
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,0,0,0.25,9.875,12.387096774193548,0.14497054173469587,0.5760946295384637
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,0,0,0.36363636363636365,8.035,11.976047904191617,-1.5994416426661144,-0.2092548581257251
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,0,0,0.475,7.18,21.724137931034484,-2.281726753506209,-0.8086912218331458
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,0,0,0.5769230769230769,6.5,19.0,-2.3350250399064607,-0.22357103675212306
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,0,0,0.41935483870967744,8.01,20.588235294117645,-1.5128723615717063,-0.4982945857586201
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,6,0,0,0.5483870967741935,8.14,19.25925925925926,-1.4835718750423694,-0.15045217361725763
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,0,1,0.4,11.92,26.19047619047619,2.232947617910648,-1.3508638182473294
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,0,0,0.35714285714285715,8.639999999999999,23.18181818181818,-0.24247350890933914,-0.7668592339055066
6.1,0.59,0.01,2.1,0.0559999999999999,5.0,13.0,0.99472,3.52,0.56,11.4,5,0,0,0.38461538461538464,6.6899999999999995,19.322033898305087,-2.7816749032758548,-1.4076601962011703
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,0,0,0.5833333333333334,7.855,14.50381679389313,-1.7372415280902198,-0.4076448920612956
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,0,0,0.5121951219512195,7.470000000000001,18.947368421052634,-1.9643192635905224,0.2681306013561137
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,0,0,0.4383561643835616,9.6,16.666666666666668,-0.20538430325952856,1.3167521822459556
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,0,0,0.17391304347826086,7.82,19.03225806451613,-2.2628602083651668,-0.9657415796753461
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,0,0,0.24561403508771928,8.245,15.968992248062015,-1.389105205615586,0.517567889947267
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,5,0,0,0.25,7.78,17.24137931034483,-1.5086044693061735,-0.41082950456756107
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,0,0,0.15625,6.42,31.5625,-1.332289103620574,-1.1411961367619938
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,0,0,0.14285714285714285,6.4399999999999995,29.705882352941174,-1.3692336641719487,-1.2343733632777842
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,0,0,0.40298507462686567,7.7299999999999995,25.813953488372093,-1.3314665124037894,0.5515630247065499
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,0,0,0.5306122448979592,8.040000000000001,14.84375,0.05695218007117621,4.157591838324876
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,0,1,0.21428571428571427,12.075,21.12280701754379,1.9826570933200005,-1.2060727965553206
9.2,0.54,0.31,2.3,0.1119999999999999,11.0,38.0,0.99699,3.24,0.56,10.9,5,0,1,0.2894736842105263,9.739999999999998,20.185185185185183,0.46972965226973984,-0.5483643434861544
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,0,0,0.24074074074074073,9.15,11.882352941176471,-0.8731627090727915,0.8090163939709222
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,4,0,0,0.1746031746031746,8.83,11.807228915662652,-0.7209042392299272,0.6705505931405129
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,0,0,0.3225806451612903,7.805,19.50413223140496,-2.165138444130847,-0.9423233660787859
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,0,0,0.23809523809523808,8.3,19.0,0.055508808804061595,0.1810878843970819
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,0,0,0.2222222222222222,8.04,13.243243243243244,-1.2213691258385386,0.25406001602688594
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,0,1,0.08571428571428572,7.44,19.444444444444443,0.7456264689232635,0.5661380711711032
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,0,0,0.21621621621621623,8.77,12.727272727272728,-0.4226050066694705,0.9885009863322167
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,4,0,0,0.5,7.21,17.049180327868854,-2.4729476446638836,-1.2534553906531254
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,0,1,0.18181818181818182,9.479999999999999,11.794871794871794,3.3815897199771805,1.2572003976621275
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,0,1,0.35714285714285715,8.08,20.0,1.010818182048748,-1.7242670149903951
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,0,0,0.38202247191011235,8.45,12.4,-0.2349436304638835,2.7524021474674445
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,3,0,0,0.5517241379310345,7.615,12.024539877300615,-1.4131141468312003,0.7200478005580352
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,5,0,0,0.13,7.76,17.678571428571427,-0.5709639510438813,0.934361267273793
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,0,0,0.22580645161290322,9.084999999999999,11.299435028248588,-0.8996827482584867,-0.349421595699848
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,0,0,0.3108108108108108,5.69,24.897959183673468,-2.5396041754894036,0.11845439999053003
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,0,0,0.35714285714285715,7.65,22.0,-0.832501251717823,-0.5153746046759948
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,0,0,0.3142857142857143,8.07,18.947368421052634,-1.39891523791959,-0.4109036174221196
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,5,0,0,0.16,7.63,11.566265060240964,-2.081317887127692,-0.22009673220644757
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,0,0,0.23809523809523808,8.6,16.5,-0.6207117313254531,1.7036687133726944
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,0,0,0.23809523809523808,7.8549999999999995,12.582781456953642,-0.8333243829339206,1.5817054340077519
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,0,0,0.4,8.81,11.358024691358024,-0.34994612952604265,2.6613426567258505
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,0,0,0.34782608695652173,8.040000000000001,15.0,-1.031008306123075,-0.24813300430934274
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,0,0,0.14285714285714285,7.239999999999999,16.09375,-0.1489852889774722,0.5647265883038791
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,5,0,0,0.32432432432432434,7.18,20.208333333333332,-0.8410685440443606,2.3744108665031165
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,0,0,0.45454545454545453,6.49,25.510204081632654,-3.256354785754699,-1.2823517169053085
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,0,0,0.15151515151515152,8.64,17.1875,-0.8063463643814439,-0.8088493138491998
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,0,0,0.4166666666666667,7.72,15.806451612903228,-1.4918157026050294,-1.0345553757827373
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,0,0,0.3220338983050847,8.52,19.615384615384613,-0.5494719292916167,0.3379882686346738
